2024-06-21 23:59:23,093 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:23,827 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:24,093 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:25,093 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:25,827 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:26,093 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:26,625 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: status_report
2024-06-21 23:59:27,093 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:27,828 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:28,093 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:29,093 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
